Date,Gold,NASDAQ 100,VIX Index                                                       ,S&P 500,Miners Equity ETF,Copper                                             ,US Dollar Index,RIOT US Equity                                                  ,CAN US Equity                                                   ,MARA US Equity                                                  ,HUT US Equity                                                   ,US 5yr Interest Rate Swap                                     ,COIN US Equity                                                  ,Avalanche,Marathon Bond Price ,All Weather Portfolio,Financial Conditions Indicator,AAVE,Cardano,Algorand,Bitcoin Cash ,Bitcoin,Litecoin,Polygon ,Maker ,Digital Core Index
9/16/2004,404.53,1904.08,14.39,1123.5,#N/A,129.8,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/17/2004,405.65,1910.09,14.03,1128.55,#N/A,130.2,#N/A,242.3995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/20/2004,405.05,1908.07,14.43,1122.2,#N/A,131.9,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/21/2004,409.25,1921.18,13.66,1129.3,#N/A,134.15,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/22/2004,407.35,1885.71,14.74,1113.56,#N/A,138,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/23/2004,410.13,1886.43,14.8,1108.36,#N/A,136.8,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/24/2004,407.83,1879.48,14.28,1110.11,#N/A,136.2,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/27/2004,408.63,1859.88,14.62,1103.52,#N/A,138.55,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/28/2004,412.25,1869.87,13.83,1110.06,#N/A,137.8,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/29/2004,412.95,1893.94,13.21,1114.8,#N/A,139.3,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/30/2004,418.25,1896.84,13.34,1114.58,#N/A,139.6,#N/A,182.3996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/1/2004,419.47,1942.2,12.75,1131.5,#N/A,140.4,#N/A,172.7997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/4/2004,414.05,1952.4,13.41,1135.17,#N/A,139.7,#N/A,172.7997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/5/2004,418.75,1955.5,13.95,1134.48,#N/A,140.15,#N/A,160.7997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/6/2004,417.88,1971.03,13.28,1142.05,#N/A,142.3,#N/A,155.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/7/2004,417.65,1948.52,14.5,1130.65,#N/A,142.75,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/8/2004,422.78,1919.97,15.05,1122.14,#N/A,146.95,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/11/2004,422.05,1928.76,14.71,1124.39,#N/A,146.85,#N/A,155.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/12/2004,415.25,1925.17,15.05,1121.84,#N/A,144.8,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/13/2004,416.25,1920.53,15.42,1113.65,#N/A,128.8,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/14/2004,417.75,1903.02,16.43,1103.29,#N/A,126.95,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/15/2004,418.8,1911.5,15.04,1108.2,#N/A,130.9,#N/A,145.1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/18/2004,416.25,1936.52,14.71,1114.02,#N/A,128.4,#N/A,145.1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/19/2004,419.85,1922.9,15.13,1103.23,#N/A,129.7,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/20/2004,424.13,1932.97,14.85,1103.66,#N/A,130.15,#N/A,131.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/21/2004,423.75,1953.62,14.54,1106.49,#N/A,131.35,#N/A,107.9998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/22/2004,424.23,1915.14,15.28,1095.73,#N/A,130.55,#N/A,107.9998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/25/2004,428.45,1914.04,16.58,1094.81,#N/A,127.65,#N/A,119.9998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/26/2004,426.85,1928.79,16.39,1111.09,#N/A,128.15,#N/A,131.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/27/2004,424.25,1969.99,15.72,1125.4,#N/A,128.8,#N/A,131.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/28/2004,424.35,1975.74,15.39,1127.44,#N/A,125.35,#N/A,141.5997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/29/2004,428.55,1974.99,16.27,1130.2,#N/A,133.75,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/1/2004,427.55,1979.87,16.27,1130.51,#N/A,130.75,#N/A,119.9998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/2/2004,421.55,1984.79,16.18,1130.55,#N/A,132.05,#N/A,151.1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/3/2004,426.85,2004.33,14.04,1143.2,#N/A,133,#N/A,151.1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/4/2004,429.55,2023.63,13.97,1161.67,#N/A,134.9,#N/A,151.1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/5/2004,433.55,2038.94,13.84,1166.17,#N/A,136.3,#N/A,148.7997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/8/2004,431.95,2039.25,13.8,1164.89,#N/A,136.15,#N/A,165.5997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/9/2004,435.15,2043.33,13.61,1164.08,#N/A,137.55,#N/A,165.5997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/10/2004,434.55,2034.56,13.08,1162.91,#N/A,136.3,#N/A,159.5997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/11/2004,434.88,2061.27,13.04,1173.48,#N/A,137.25,#N/A,146.3997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/12/2004,437.85,2085.34,13.33,1184.17,#N/A,139.45,#N/A,146.3997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/15/2004,436.75,2094.09,13.38,1183.82,#N/A,138.75,#N/A,146.3997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/16/2004,439.45,2078.62,13.21,1175.43,#N/A,136.9,#N/A,146.3997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/17/2004,444.65,2099.68,13.21,1181.94,#N/A,141.05,#N/A,146.3997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/18/2004,442.95,2104.28,12.98,1183.55,#N/A,142.5,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/19/2004,447.05,2070.63,13.5,1170.34,#N/A,143.2,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/22/2004,448.94,2085.19,12.97,1177.24,#N/A,140.9,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/23/2004,447.05,2084.28,12.67,1176.94,#N/A,141.75,#N/A,136.7997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/24/2004,449.55,2102.54,12.72,1181.76,#N/A,143.85,#N/A,148.7997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/25/2004,451.69,2102.54,12.72,1181.76,#N/A,143.85,#N/A,148.7997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/26/2004,451.95,2101.97,12.78,1182.65,#N/A,143.85,#N/A,148.7997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/29/2004,453.95,2106.87,13.3,1178.57,#N/A,144.5,#N/A,182.3996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/30/2004,450.95,2096.81,13.24,1173.82,#N/A,144.3,#N/A,203.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/1/2004,454.75,2138.23,12.97,1191.37,#N/A,146.75,#N/A,203.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/2/2004,449.25,2143.57,12.98,1190.33,#N/A,143.7,#N/A,211.1996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/3/2004,455.9,2147.96,12.96,1191.17,#N/A,143.5,#N/A,218.3996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/6/2004,452.25,2151.25,13.19,1190.25,#N/A,143.35,#N/A,194.3996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/7/2004,450.9,2114.66,13.67,1177.08,#N/A,140.6,#N/A,215.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/8/2004,440.6,2126.11,13.19,1182.81,#N/A,137.55,#N/A,215.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/9/2004,437.3,2129.01,12.88,1189.24,#N/A,137.9,#N/A,215.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/10/2004,434.2,2128.07,12.76,1188,#N/A,140.15,#N/A,194.3996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/13/2004,438.85,2148.5,12.54,1198.68,#N/A,143.6,#N/A,227.9995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/14/2004,435.6,2159.84,12.73,1203.38,#N/A,144.4,#N/A,227.9995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/15/2004,440.6,2162.55,12.35,1205.72,#N/A,146.45,#N/A,227.9995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/16/2004,437.2,2146.15,12.27,1203.21,#N/A,146.6,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/17/2004,441.5,2135.2,11.95,1194.22,#N/A,147.25,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/20/2004,442.99,2127.85,11.83,1194.65,#N/A,149.05,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/21/2004,441.6,2150.91,11.55,1205.46,#N/A,150.4,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/22/2004,439.7,2157.03,11.45,1209.57,#N/A,147.5,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/23/2004,442.25,2160.62,11.23,1210.13,#N/A,148.3,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/24/2004,442.65,2160.62,11.23,1210.13,#N/A,148.3,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/27/2004,444.35,2154.22,12.14,1204.92,#N/A,150,#N/A,191.9996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/28/2004,443.75,2177.19,12,1213.54,#N/A,154.25,#N/A,155.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/29/2004,436.46,2177,11.62,1213.45,#N/A,144.5,#N/A,155.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/30/2004,438,2178.34,12.56,1213.55,#N/A,145.25,#N/A,155.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/31/2004,438.45,2175.44,13.29,1211.92,#N/A,145.25,#N/A,155.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/3/2005,429.55,2152.15,14.08,1202.08,#N/A,147.35,#N/A,160.7997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/4/2005,427.55,2107.86,13.98,1188.05,#N/A,134.3,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/5/2005,426.55,2091.24,14.09,1183.74,#N/A,137.5,#N/A,155.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/6/2005,421.4,2090,13.58,1187.89,#N/A,137.5,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/7/2005,419.05,2088.61,13.49,1186.19,#N/A,137,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/10/2005,419.63,2097.04,13.23,1190.24,#N/A,136.95,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/11/2005,421.65,2079.62,13.19,1182.99,#N/A,139.7,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/12/2005,426.15,2092.53,12.56,1187.7,#N/A,140.4,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/13/2005,425.2,2070.56,12.84,1177.45,#N/A,138.1,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/14/2005,423.15,2087.91,12.43,1184.52,#N/A,139.6,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/17/2005,422.13,2087.91,12.43,1184.52,#N/A,139.6,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/18/2005,423.05,2106.04,12.47,1195.98,#N/A,140.15,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/19/2005,423.15,2073.59,13.18,1184.63,#N/A,140.95,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/20/2005,422.35,2045.88,13.83,1175.41,#N/A,141.5,#N/A,122.3998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/21/2005,427.25,2034.27,14.36,1167.87,#N/A,143.5,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/24/2005,427.35,2008.7,14.65,1163.75,#N/A,143,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/25/2005,422.2,2019.95,14.06,1168.41,#N/A,142.9,#N/A,143.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/26/2005,426.8,2046.09,13.44,1174.07,#N/A,143.55,#N/A,141.5997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/27/2005,426.2,2047.15,13.24,1174.55,#N/A,142.7,#N/A,139.1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/28/2005,427,2035.83,13.24,1171.36,#N/A,143.85,#N/A,177.5996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/31/2005,422.6,2062.41,12.82,1181.27,#N/A,143.5,#N/A,158.3997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/1/2005,421.13,2068.7,12.03,1189.41,#N/A,141.6,#N/A,148.7997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/2/2005,421.97,2075.06,11.66,1193.19,#N/A,139.35,#N/A,155.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/3/2005,417.2,2057.64,11.79,1189.89,#N/A,138.85,#N/A,155.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/4/2005,414.7,2086.66,11.21,1203.03,#N/A,137.55,#N/A,155.9997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
